1,12,0.093000,4.150000
2,12,0.054000,3.470000
3,12,0.122000,3.470000
4,12,0.015000,1.085000
5,12,0.155400,3.166000
6,12,0.000000,0.000000
7,12,0.000000,0.000000
8,12,0.094000,3.170000
9,12,0.122000,3.470000
10,12,0.093000,4.150000
